Number	Northing	Easting	Elevation	Raw Desc	Latitude	Longitude
20334	2112254.928410	6764521.63424	0.00	A2 R3 P34	38.96006909160	-121.28658915600
20335	2112254.906760	6764524.96755	0.00	A2 R3 P35	38.96006896030	-121.28657743400
20336	2112254.885010	6764528.30097	0.00	A2 R3 P36	38.96006882870	-121.28656571200
20337	2112254.863260	6764531.63417	0.00	A2 R3 P37	38.96006869710	-121.28655399000
20338	2112254.841710	6764534.96754	0.00	A2 R3 P38	38.96006856610	-121.28654226800
20339	2112254.819950	6764538.30095	0.00	A2 R3 P39	38.96006843450	-121.28653054600
20340	2112254.798190	6764541.63414	0.00	A2 R3 P40	38.96006830290	-121.28651882500
20341	2112254.776610	6764544.96723	0.00	A2 R3 P41	38.96006817180	-121.28650710300
20342	2112254.754960	6764548.30053	0.00	A2 R3 P42	38.96006804050	-121.28649538200
20343	2112254.733180	6764551.63394	0.00	A2 R3 P43	38.96006790880	-121.28648365900
20344	2112254.711440	6764554.96714	0.00	A2 R3 P44	38.96006777730	-121.28647193800
20345	2112254.689800	6764558.30023	0.00	A2 R3 P45	38.96006764600	-121.28646021700
20346	2112254.668190	6764561.63353	0.00	A2 R3 P46	38.96006751480	-121.28644849500
20347	2112254.646430	6764564.96695	0.00	A2 R3 P47	38.96006738320	-121.28643677300
20348	2112254.624790	6764568.30004	0.00	A2 R3 P48	38.96006725190	-121.28642505100
20349	2112254.602980	6764571.63312	0.00	A2 R3 P49	38.96006712020	-121.28641333000
20350	2112254.581570	6764574.96639	0.00	A2 R3 P50	38.96006698950	-121.28640160900
20351	2112254.559560	6764578.29982	0.00	A2 R3 P51	38.96006685720	-121.28638988600
20352	2112254.537930	6764581.63314	0.00	A2 R3 P52	38.96006672590	-121.28637816400
20353	2112254.516340	6764584.96617	0.00	A2 R3 P53	38.96006659480	-121.28636644300
20354	2112254.494580	6764588.29944	0.00	A2 R3 P54	38.96006646320	-121.28635472200
20355	2112254.473010	6764591.63287	0.00	A2 R3 P55	38.96006633210	-121.28634299900
20356	2112254.451130	6764594.96612	0.00	A2 R3 P56	38.96006620010	-121.28633127800
20357	2112254.429750	6764598.29942	0.00	A2 R3 P57	38.96006606960	-121.28631955600
20358	2112254.407740	6764601.63282	0.00	A2 R3 P58	38.96006593720	-121.28630783400
20359	2112254.386210	6764604.96602	0.00	A2 R3 P59	38.96006580620	-121.28629611200
20360	2112254.364420	6764608.29912	0.00	A2 R3 P60	38.96006567450	-121.28628439100
20361	2112254.342970	6764611.63241	0.00	A2 R3 P61	38.96006554370	-121.28627266900
20362	2112254.321000	6764614.96582	0.00	A2 R3 P62	38.96006541150	-121.28626094700
20363	2112254.299410	6764618.29907	0.00	A2 R3 P63	38.96006528040	-121.28624922500
20364	2112254.277670	6764621.63216	0.00	A2 R3 P64	38.96006514880	-121.28623750400
20365	2112254.256230	6764624.96538	0.00	A2 R3 P65	38.96006501810	-121.28622578300
20366	2112254.234320	6764628.29868	0.00	A2 R3 P66	38.96006488600	-121.28621406100
22101	2112075.653100	6764413.44143	0.00	A2 R21 P1	38.95957918130	-121.28697459200
22102	2112075.631420	6764416.77442	0.00	A2 R21 P2	38.95957904990	-121.28696287200
22103	2112075.609730	6764420.10786	0.00	A2 R21 P3	38.95957891860	-121.28695114900
22104	2112075.588100	6764423.44132	0.00	A2 R21 P4	38.95957878740	-121.28693942700
22105	2112075.566410	6764426.77438	0.00	A2 R21 P5	38.95957865600	-121.28692770600
22106	2112075.544760	6764430.10741	0.00	A2 R21 P6	38.95957852470	-121.28691598500
22107	2112075.522950	6764433.44085	0.00	A2 R21 P7	38.95957839310	-121.28690426300
22108	2112075.501380	6764436.77433	0.00	A2 R21 P8	38.95957826200	-121.28689254100
22109	2112075.479700	6764440.10739	0.00	A2 R21 P9	38.95957813070	-121.28688082000
22110	2112075.457930	6764443.44040	0.00	A2 R21 P10	38.95957799910	-121.28686909900
22111	2112075.436260	6764446.77384	0.00	A2 R21 P11	38.95957786770	-121.28685737700
22112	2112075.414670	6764450.10735	0.00	A2 R21 P12	38.95957773660	-121.28684565400
22113	2112075.392890	6764453.44039	0.00	A2 R21 P13	38.95957760500	-121.28683393300
22114	2112075.371210	6764456.77385	0.00	A2 R21 P14	38.95957747360	-121.28682221100
22115	2112075.349600	6764460.10734	0.00	A2 R21 P15	38.95957734250	-121.28681048900
22116	2112075.327840	6764463.44038	0.00	A2 R21 P16	38.95957721090	-121.28679876800
22117	2112075.306190	6764466.77338	0.00	A2 R21 P17	38.95957707970	-121.28678704700
22118	2112075.284500	6764470.10686	0.00	A2 R21 P18	38.95957694830	-121.28677532500
22119	2112075.262800	6764473.44035	0.00	A2 R21 P19	38.95957681680	-121.28676360200
22120	2112075.241010	6764476.77338	0.00	A2 R21 P20	38.95957668520	-121.28675188100
22121	2112075.219360	6764480.10638	0.00	A2 R21 P21	38.95957655390	-121.28674016100
22122	2112075.197690	6764483.43986	0.00	A2 R21 P22	38.95957642260	-121.28672843800
22123	2112075.175980	6764486.77335	0.00	A2 R21 P23	38.95957629110	-121.28671671600
22124	2112075.154310	6764490.10637	0.00	A2 R21 P24	38.95957615980	-121.28670499500
22125	2112075.132660	6764493.43939	0.00	A2 R21 P25	38.95957602850	-121.28669327400
22126	2112075.110870	6764496.77286	0.00	A2 R21 P26	38.95957589680	-121.28668155200
22127	2112075.089270	6764500.10634	0.00	A2 R21 P27	38.95957576570	-121.28666982900
22128	2112075.067600	6764503.43938	0.00	A2 R21 P28	38.95957563440	-121.28665810800
22129	2112075.045830	6764506.77239	0.00	A2 R21 P29	38.95957550280	-121.28664638800
22130	2112075.024170	6764510.10585	0.00	A2 R21 P30	38.95957537140	-121.28663466500
22131	2112075.002560	6764513.43936	0.00	A2 R21 P31	38.95957524020	-121.28662294300
22132	2112074.980780	6764516.77238	0.00	A2 R21 P32	38.95957510860	-121.28661122200
22133	2112074.959110	6764520.10585	0.00	A2 R21 P33	38.95957497730	-121.28659950000
22134	2112074.937500	6764523.43935	0.00	A2 R21 P34	38.95957484600	-121.28658777700
22135	2112074.915740	6764526.77237	0.00	A2 R21 P35	38.95957471450	-121.28657605600
22136	2112074.894080	6764530.10537	0.00	A2 R21 P36	38.95957458320	-121.28656433600
22137	2112074.872410	6764533.43886	0.00	A2 R21 P37	38.95957445180	-121.28655261300
22138	2112074.850690	6764536.77236	0.00	A2 R21 P38	38.95957432030	-121.28654089100
22139	2112074.828910	6764540.10538	0.00	A2 R21 P39	38.95957418860	-121.28652917000
22140	2112074.807260	6764543.43837	0.00	A2 R21 P40	38.95957405730	-121.28651744900
22141	2112074.785590	6764546.77186	0.00	A2 R21 P41	38.95957392600	-121.28650572700
22142	2112074.763870	6764550.10536	0.00	A2 R21 P42	38.95957379450	-121.28649400400
22143	2112074.742200	6764553.43837	0.00	A2 R21 P43	38.95957366310	-121.28648228400
22144	2112074.720560	6764556.77139	0.00	A2 R21 P44	38.95957353190	-121.28647056300
22145	2112074.698770	6764560.10486	0.00	A2 R21 P45	38.95957340020	-121.28645884000
22146	2112074.677160	6764563.43834	0.00	A2 R21 P46	38.95957326900	-121.28644711800
22147	2112074.655500	6764566.77138	0.00	A2 R21 P47	38.95957313760	-121.28643539700
22148	2112074.633730	6764570.10439	0.00	A2 R21 P48	38.95957300600	-121.28642367600
22149	2112074.612060	6764573.43785	0.00	A2 R21 P49	38.95957287460	-121.28641195400
22150	2112074.590460	6764576.77136	0.00	A2 R21 P50	38.95957274340	-121.28640023100
22151	2112074.568680	6764580.10439	0.00	A2 R21 P51	38.95957261180	-121.28638851100
22152	2112074.547010	6764583.43785	0.00	A2 R21 P52	38.95957248040	-121.28637678800
22153	2112074.525380	6764586.77134	0.00	A2 R21 P53	38.95957234910	-121.28636506600
22154	2112074.503640	6764590.10436	0.00	A2 R21 P54	38.95957221760	-121.28635334500
22155	2112074.481860	6764593.43738	0.00	A2 R21 P55	38.95957208590	-121.28634162400
22156	2112074.460180	6764596.77085	0.00	A2 R21 P56	38.95957195450	-121.28632990200
22157	2112074.438580	6764600.10436	0.00	A2 R21 P57	38.95957182330	-121.28631817900
22158	2112074.416810	6764603.43739	0.00	A2 R21 P58	38.95957169170	-121.28630645900
22159	2112074.395150	6764606.77038	0.00	A2 R21 P59	38.95957156030	-121.28629473800
22160	2112074.373480	6764610.10386	0.00	A2 R21 P60	38.95957142890	-121.28628301500
22161	2112074.351770	6764613.43735	0.00	A2 R21 P61	38.95957129750	-121.28627129300
22162	2112074.330110	6764616.77037	0.00	A2 R21 P62	38.95957116610	-121.28625957200
22163	2112074.308460	6764620.10340	0.00	A2 R21 P63	38.95957103480	-121.28624785100
22164	2112074.286660	6764623.43686	0.00	A2 R21 P64	38.95957090300	-121.28623612900
22165	2112074.265090	6764626.77033	0.00	A2 R21 P65	38.95957077190	-121.28622440700
22166	2112074.243430	6764630.10341	0.00	A2 R21 P66	38.95957064050	-121.28621268600
20401	2112245.644490	6764411.73683	0.00	A2 R4 P1	38.96004596860	-121.28697589700
20402	2112245.622800	6764415.07028	0.00	A2 R4 P2	38.96004583730	-121.28696417400
20403	2112245.601240	6764418.40340	0.00	A2 R4 P3	38.96004570630	-121.28695245300
20404	2112245.579480	6764421.73666	0.00	A2 R4 P4	38.96004557470	-121.28694073100
20405	2112245.557760	6764425.07007	0.00	A2 R4 P5	38.96004544320	-121.28692900900
20406	2112245.536130	6764428.40323	0.00	A2 R4 P6	38.96004531200	-121.28691728800
20407	2112245.514600	6764431.73635	0.00	A2 R4 P7	38.96004518110	-121.28690556600
20408	2112245.492720	6764435.06971	0.00	A2 R4 P8	38.96004504920	-121.28689384400
20409	2112245.470980	6764438.40313	0.00	A2 R4 P9	38.96004491770	-121.28688212200
20410	2112245.449330	6764441.73630	0.00	A2 R4 P10	38.96004478640	-121.28687040100
20411	2112245.427770	6764445.06941	0.00	A2 R4 P11	38.96004465540	-121.28685867900
20412	2112245.405920	6764448.40272	0.00	A2 R4 P12	38.96004452360	-121.28684695800
20413	2112245.384240	6764451.73612	0.00	A2 R4 P13	38.96004439220	-121.28683523500
20414	2112245.362750	6764455.06938	0.00	A2 R4 P14	38.96004426140	-121.28682351400
20415	2112245.340850	6764458.40256	0.00	A2 R4 P15	38.96004412950	-121.28681179200
20416	2112245.319290	6764461.73586	0.00	A2 R4 P16	38.96004399840	-121.28680007000
20417	2112245.297580	6764465.06921	0.00	A2 R4 P17	38.96004386700	-121.28678834800
20418	2112245.275920	6764468.40241	0.00	A2 R4 P18	38.96004373570	-121.28677662700
20419	2112245.254150	6764471.73574	0.00	A2 R4 P19	38.96004360410	-121.28676490500
20420	2112245.232580	6764475.06913	0.00	A2 R4 P20	38.96004347300	-121.28675318300
20421	2112245.210830	6764478.40235	0.00	A2 R4 P21	38.96004334150	-121.28674146100
20422	2112245.189200	6764481.73545	0.00	A2 R4 P22	38.96004321030	-121.28672974000
20423	2112245.167400	6764485.06875	0.00	A2 R4 P23	38.96004307860	-121.28671801800
20424	2112245.145780	6764488.40219	0.00	A2 R4 P24	38.96004294740	-121.28670629600
20425	2112245.124110	6764491.73540	0.00	A2 R4 P25	38.96004281600	-121.28669457400
20426	2112245.102340	6764495.06840	0.00	A2 R4 P26	38.96004268440	-121.28668285300
20427	2112245.080710	6764498.40170	0.00	A2 R4 P27	38.96004255320	-121.28667113100
20428	2112245.058990	6764501.73519	0.00	A2 R4 P28	38.96004242170	-121.28665940900
20429	2112245.037300	6764505.06833	0.00	A2 R4 P29	38.96004229030	-121.28664768800
20430	2112245.015740	6764508.40141	0.00	A2 R4 P30	38.96004215930	-121.28663596700
20431	2112244.993890	6764511.73476	0.00	A2 R4 P31	38.96004202740	-121.28662424500
20432	2112244.972340	6764515.06808	0.00	A2 R4 P32	38.96004189640	-121.28661252300
20433	2112244.950580	6764518.40129	0.00	A2 R4 P33	38.96004176480	-121.28660080100
20434	2112244.928780	6764521.73458	0.00	A2 R4 P34	38.96004163310	-121.28658907900
20435	2112244.907250	6764525.06789	0.00	A2 R4 P35	38.96004150220	-121.28657735700
20436	2112244.885520	6764528.40123	0.00	A2 R4 P36	38.96004137060	-121.28656563500
20437	2112244.863880	6764531.73441	0.00	A2 R4 P37	38.96004123940	-121.28655391400
20438	2112244.842070	6764535.06775	0.00	A2 R4 P38	38.96004110760	-121.28654219200
20439	2112244.820510	6764538.40114	0.00	A2 R4 P39	38.96004097660	-121.28653047000
20440	2112244.798760	6764541.73436	0.00	A2 R4 P40	38.96004084500	-121.28651874800
20441	2112244.777110	6764545.06745	0.00	A2 R4 P41	38.96004071370	-121.28650702700
20442	2112244.755310	6764548.40075	0.00	A2 R4 P42	38.96004058200	-121.28649530500
20443	2112244.733710	6764551.73420	0.00	A2 R4 P43	38.96004045080	-121.28648358300
20444	2112244.712060	6764555.06740	0.00	A2 R4 P44	38.96004031950	-121.28647186100
20445	2112244.690320	6764558.40045	0.00	A2 R4 P45	38.96004018800	-121.28646014000
20446	2112244.668560	6764561.73377	0.00	A2 R4 P46	38.96004005630	-121.28644841800
20447	2112244.646940	6764565.06721	0.00	A2 R4 P47	38.96003992510	-121.28643669600
20448	2112244.625180	6764568.40029	0.00	A2 R4 P48	38.96003979350	-121.28642497500
20449	2112244.603710	6764571.73336	0.00	A2 R4 P49	38.96003966270	-121.28641325400
20450	2112244.581680	6764575.06662	0.00	A2 R4 P50	38.96003953040	-121.28640153200
20451	2112244.560300	6764578.40006	0.00	A2 R4 P51	38.96003939980	-121.28638981000
20452	2112244.538560	6764581.73338	0.00	A2 R4 P52	38.96003926820	-121.28637808800
20453	2112244.516620	6764585.06651	0.00	A2 R4 P53	38.96003913610	-121.28636636700
20454	2112244.495230	6764588.39983	0.00	A2 R4 P54	38.96003900550	-121.28635464500
20455	2112244.473380	6764591.73318	0.00	A2 R4 P55	38.96003887360	-121.28634292300
20456	2112244.451850	6764595.06636	0.00	A2 R4 P56	38.96003874260	-121.28633120100
20457	2112244.429860	6764598.39964	0.00	A2 R4 P57	38.96003861040	-121.28631948000
20458	2112244.408530	6764601.73301	0.00	A2 R4 P58	38.96003847990	-121.28630775700
20459	2112244.386570	6764605.06624	0.00	A2 R4 P59	38.96003834780	-121.28629603600
20460	2112244.365140	6764608.39934	0.00	A2 R4 P60	38.96003821710	-121.28628431500
20461	2112244.343110	6764611.73264	0.00	A2 R4 P61	38.96003808470	-121.28627259300
20462	2112244.321710	6764615.06609	0.00	A2 R4 P62	38.96003795400	-121.28626087000
20463	2112244.299930	6764618.39934	0.00	A2 R4 P63	38.96003782230	-121.28624914900
20464	2112244.278270	6764621.73238	0.00	A2 R4 P64	38.96003769100	-121.28623742800
20465	2112244.256400	6764625.06563	0.00	A2 R4 P65	38.96003755910	-121.28622570600
20466	2112244.234910	6764628.39899	0.00	A2 R4 P66	38.96003742820	-121.28621398400
20501	2112235.645110	6764411.83717	0.00	A2 R5 P1	38.96001851090	-121.28697582000
20502	2112235.623290	6764415.17048	0.00	A2 R5 P2	38.96001837910	-121.28696409800
20503	2112235.601670	6764418.50364	0.00	A2 R5 P3	38.96001824800	-121.28695237600
20504	2112235.580030	6764421.83693	0.00	A2 R5 P4	38.96001811670	-121.28694065400
20505	2112235.558270	6764425.17034	0.00	A2 R5 P5	38.96001798520	-121.28692893200
20506	2112235.536700	6764428.50357	0.00	A2 R5 P6	38.96001785410	-121.28691721100
20507	2112235.514950	6764431.83662	0.00	A2 R5 P7	38.96001772260	-121.28690549000
20508	2112235.493260	6764435.16994	0.00	A2 R5 P8	38.96001759120	-121.28689376800
20509	2112235.471520	6764438.50339	0.00	A2 R5 P9	38.96001745970	-121.28688204500
20510	2112235.449840	6764441.83658	0.00	A2 R5 P10	38.96001732840	-121.28687032400
20511	2112235.428150	6764445.16962	0.00	A2 R5 P11	38.96001719700	-121.28685860300
20512	2112235.406450	6764448.50296	0.00	A2 R5 P12	38.96001706560	-121.28684688100
20513	2112235.384820	6764451.83641	0.00	A2 R5 P13	38.96001693440	-121.28683515900
20514	2112235.363120	6764455.16962	0.00	A2 R5 P14	38.96001680300	-121.28682343700
20515	2112235.341420	6764458.50292	0.00	A2 R5 P15	38.96001667160	-121.28681171500
20516	2112235.319850	6764461.83625	0.00	A2 R5 P16	38.96001654050	-121.28679999300
20517	2112235.298090	6764465.16946	0.00	A2 R5 P17	38.96001640890	-121.28678827200
20518	2112235.276280	6764468.50263	0.00	A2 R5 P18	38.96001627720	-121.28677655000
20519	2112235.254780	6764471.83601	0.00	A2 R5 P19	38.96001614640	-121.28676482800
20520	2112235.233000	6764475.16940	0.00	A2 R5 P20	38.96001601470	-121.28675310600
20521	2112235.211370	6764478.50253	0.00	A2 R5 P21	38.96001588350	-121.28674138500
20522	2112235.189600	6764481.83565	0.00	A2 R5 P22	38.96001575190	-121.28672966400
20523	2112235.168060	6764485.16900	0.00	A2 R5 P23	38.96001562090	-121.28671794200
20524	2112235.146260	6764488.50244	0.00	A2 R5 P24	38.96001548920	-121.28670621900
20525	2112235.124560	6764491.83559	0.00	A2 R5 P25	38.96001535780	-121.28669449800
20526	2112235.102790	6764495.16865	0.00	A2 R5 P26	38.96001522620	-121.28668277700
20527	2112235.081280	6764498.50199	0.00	A2 R5 P27	38.96001509530	-121.28667105500
20528	2112235.059500	6764501.83544	0.00	A2 R5 P28	38.96001496360	-121.28665933200
20529	2112235.037830	6764505.16860	0.00	A2 R5 P29	38.96001483230	-121.28664761100
20530	2112235.016090	6764508.50165	0.00	A2 R5 P30	38.96001470080	-121.28663589000
20531	2112234.994510	6764511.83500	0.00	A2 R5 P31	38.96001456960	-121.28662416800
20532	2112234.972670	6764515.16836	0.00	A2 R5 P32	38.96001443780	-121.28661244600
20533	2112234.951140	6764518.50154	0.00	A2 R5 P33	38.96001430690	-121.28660072500
20534	2112234.929400	6764521.83494	0.00	A2 R5 P34	38.96001417540	-121.28658900200
20535	2112234.907780	6764525.16827	0.00	A2 R5 P35	38.96001404410	-121.28657728000
20536	2112234.886020	6764528.50148	0.00	A2 R5 P36	38.96001391250	-121.28656555900
20537	2112234.864230	6764531.83465	0.00	A2 R5 P37	38.96001378090	-121.28655383800
20538	2112234.842730	6764535.16802	0.00	A2 R5 P38	38.96001365000	-121.28654211500
20539	2112234.820910	6764538.50141	0.00	A2 R5 P39	38.96001351820	-121.28653039300
20540	2112234.799310	6764541.83454	0.00	A2 R5 P40	38.96001338700	-121.28651867200
20541	2112234.777520	6764545.16765	0.00	A2 R5 P41	38.96001325530	-121.28650695100
20542	2112234.755970	6764548.50101	0.00	A2 R5 P42	38.96001312430	-121.28649522900
20543	2112234.734190	6764551.83445	0.00	A2 R5 P43	38.96001299270	-121.28648350600
20544	2112234.712510	6764555.16760	0.00	A2 R5 P44	38.96001286130	-121.28647178500
20545	2112234.690720	6764558.50065	0.00	A2 R5 P45	38.96001272960	-121.28646006400
20546	2112234.669210	6764561.83401	0.00	A2 R5 P46	38.96001259870	-121.28644834200
20547	2112234.647430	6764565.16746	0.00	A2 R5 P47	38.96001246700	-121.28643662000
20548	2112234.625750	6764568.50060	0.00	A2 R5 P48	38.96001233560	-121.28642489800
20549	2112234.604000	6764571.83364	0.00	A2 R5 P49	38.96001220400	-121.28641317700
20550	2112234.582450	6764575.16700	0.00	A2 R5 P50	38.96001207300	-121.28640145500
20551	2112234.560700	6764578.50046	0.00	A2 R5 P51	38.96001194140	-121.28638973300
20552	2112234.538940	6764581.83364	0.00	A2 R5 P52	38.96001180980	-121.28637801200
20553	2112234.517340	6764585.16692	0.00	A2 R5 P53	38.96001167860	-121.28636629000
20554	2112234.495700	6764588.50025	0.00	A2 R5 P54	38.96001154730	-121.28635456800
20555	2112234.473930	6764591.83347	0.00	A2 R5 P55	38.96001141570	-121.28634284600
20556	2112234.452150	6764595.16664	0.00	A2 R5 P56	38.96001128400	-121.28633112500
20557	2112234.430650	6764598.50001	0.00	A2 R5 P57	38.96001115310	-121.28631940300
20558	2112234.408810	6764601.83340	0.00	A2 R5 P58	38.96001102120	-121.28630768100
20559	2112234.387230	6764605.16653	0.00	A2 R5 P59	38.96001089010	-121.28629595900
20560	2112234.365440	6764608.49964	0.00	A2 R5 P60	38.96001075840	-121.28628423800
20561	2112234.343870	6764611.83299	0.00	A2 R5 P61	38.96001062730	-121.28627251600
20562	2112234.322110	6764615.16644	0.00	A2 R5 P62	38.96001049570	-121.28626079400
20563	2112234.300430	6764618.49958	0.00	A2 R5 P63	38.96001036430	-121.28624907200
20564	2112234.278640	6764621.83262	0.00	A2 R5 P64	38.96001023250	-121.28623735200
20565	2112234.257130	6764625.16595	0.00	A2 R5 P65	38.96001010160	-121.28622563000
20566	2112234.235430	6764628.49941	0.00	A2 R5 P66	38.96000997010	-121.28621390700
20601	2112225.645530	6764411.93747	0.00	A2 R6 P1	38.95999105250	-121.28697574300
20602	2112225.623740	6764415.27073	0.00	A2 R6 P2	38.95999092090	-121.28696402100
20603	2112225.602180	6764418.60389	0.00	A2 R6 P3	38.95999078990	-121.28695230000
20604	2112225.580560	6764421.93728	0.00	A2 R6 P4	38.95999065870	-121.28694057700
20605	2112225.558790	6764425.27064	0.00	A2 R6 P5	38.95999052710	-121.28692885500
20606	2112225.537160	6764428.60376	0.00	A2 R6 P6	38.95999039590	-121.28691713400
20607	2112225.515470	6764431.93694	0.00	A2 R6 P7	38.95999026450	-121.28690541300
20608	2112225.493800	6764435.27031	0.00	A2 R6 P8	38.95999013320	-121.28689369100
20609	2112225.472000	6764438.60365	0.00	A2 R6 P9	38.95999000160	-121.28688196900
20610	2112225.450310	6764441.93676	0.00	A2 R6 P10	38.95998987020	-121.28687024800
20611	2112225.428730	6764445.26990	0.00	A2 R6 P11	38.95998973910	-121.28685852600
20612	2112225.406950	6764448.60328	0.00	A2 R6 P12	38.95998960750	-121.28684680400
20613	2112225.385280	6764451.93667	0.00	A2 R6 P13	38.95998947610	-121.28683508200
20614	2112225.363710	6764455.26992	0.00	A2 R6 P14	38.95998934510	-121.28682336000
20615	2112225.341990	6764458.60320	0.00	A2 R6 P15	38.95998921360	-121.28681163900
20616	2112225.320170	6764461.93647	0.00	A2 R6 P16	38.95998908190	-121.28679991700
20617	2112225.298580	6764465.26970	0.00	A2 R6 P17	38.95998895080	-121.28678819500
20618	2112225.276870	6764468.60292	0.00	A2 R6 P18	38.95998881940	-121.28677647400
20619	2112225.255180	6764471.93628	0.00	A2 R6 P19	38.95998868800	-121.28676475200
20620	2112225.233560	6764475.26968	0.00	A2 R6 P20	38.95998855680	-121.28675302900
20621	2112225.211800	6764478.60282	0.00	A2 R6 P21	38.95998842520	-121.28674130800
20622	2112225.190120	6764481.93600	0.00	A2 R6 P22	38.95998829380	-121.28672958700
20623	2112225.168540	6764485.26938	0.00	A2 R6 P23	38.95998816270	-121.28671786500
20624	2112225.146780	6764488.60271	0.00	A2 R6 P24	38.95998803120	-121.28670614300
20625	2112225.125040	6764491.93583	0.00	A2 R6 P25	38.95998789970	-121.28669442100
20626	2112225.103300	6764495.26900	0.00	A2 R6 P26	38.95998776810	-121.28668270000
20627	2112225.081780	6764498.60239	0.00	A2 R6 P27	38.95998763720	-121.28667097800
20628	2112225.060000	6764501.93570	0.00	A2 R6 P28	38.95998750550	-121.28665925600
20629	2112225.038300	6764505.26882	0.00	A2 R6 P29	38.95998737410	-121.28664753500
20630	2112225.016710	6764508.60192	0.00	A2 R6 P30	38.95998724300	-121.28663581400
20631	2112224.994920	6764511.93529	0.00	A2 R6 P31	38.95998711130	-121.28662409100
20632	2112224.973250	6764515.26870	0.00	A2 R6 P32	38.95998698000	-121.28661236900
20633	2112224.951660	6764518.60193	0.00	A2 R6 P33	38.95998684880	-121.28660064800
20634	2112224.929950	6764521.93520	0.00	A2 R6 P34	38.95998671740	-121.28658892600
20635	2112224.908120	6764525.26848	0.00	A2 R6 P35	38.95998658560	-121.28657720400
20636	2112224.886520	6764528.60172	0.00	A2 R6 P36	38.95998645440	-121.28656548200
20637	2112224.864850	6764531.93493	0.00	A2 R6 P37	38.95998632310	-121.28655376100
20638	2112224.843100	6764535.26829	0.00	A2 R6 P38	38.95998619150	-121.28654203900
20639	2112224.821460	6764538.60171	0.00	A2 R6 P39	38.95998606020	-121.28653031700
20640	2112224.799760	6764541.93484	0.00	A2 R6 P40	38.95998592880	-121.28651859500
20641	2112224.778030	6764545.26802	0.00	A2 R6 P41	38.95998579730	-121.28650687400
20642	2112224.756460	6764548.60139	0.00	A2 R6 P42	38.95998566620	-121.28649515200
20643	2112224.734710	6764551.93471	0.00	A2 R6 P43	38.95998553460	-121.28648343000
20644	2112224.712990	6764555.26784	0.00	A2 R6 P44	38.95998540310	-121.28647170900
20645	2112224.691230	6764558.60102	0.00	A2 R6 P45	38.95998527150	-121.28645998700
20646	2112224.669700	6764561.93440	0.00	A2 R6 P46	38.95998514050	-121.28644826500
20647	2112224.647950	6764565.26772	0.00	A2 R6 P47	38.95998500890	-121.28643654300
20648	2112224.626230	6764568.60083	0.00	A2 R6 P48	38.95998487750	-121.28642482200
20649	2112224.604640	6764571.93392	0.00	A2 R6 P49	38.95998474630	-121.28641310100
20650	2112224.582840	6764575.26729	0.00	A2 R6 P50	38.95998461460	-121.28640137900
20651	2112224.561180	6764578.60071	0.00	A2 R6 P51	38.95998448320	-121.28638965700
20652	2112224.539570	6764581.93392	0.00	A2 R6 P52	38.95998435200	-121.28637793500
20653	2112224.517840	6764585.26720	0.00	A2 R6 P53	38.95998422050	-121.28636621300
20654	2112224.496080	6764588.60049	0.00	A2 R6 P54	38.95998408890	-121.28635449100
20655	2112224.474480	6764591.93366	0.00	A2 R6 P55	38.95998395770	-121.28634277000
20656	2112224.452720	6764595.26687	0.00	A2 R6 P56	38.95998382610	-121.28633104900
20657	2112224.431070	6764598.60023	0.00	A2 R6 P57	38.95998369480	-121.28631932700
20658	2112224.409370	6764601.93359	0.00	A2 R6 P58	38.95998356330	-121.28630760400
20659	2112224.387610	6764605.26679	0.00	A2 R6 P59	38.95998343170	-121.28629588300
20660	2112224.366060	6764608.59990	0.00	A2 R6 P60	38.95998330060	-121.28628416200
20661	2112224.344310	6764611.93321	0.00	A2 R6 P61	38.95998316900	-121.28627244000
20662	2112224.322670	6764615.26655	0.00	A2 R6 P62	38.95998303770	-121.28626071800
20663	2112224.300820	6764618.59972	0.00	A2 R6 P63	38.95998290580	-121.28624899700
20664	2112224.279240	6764621.93287	0.00	A2 R6 P64	38.95998277470	-121.28623727500
20665	2112224.257550	6764625.26626	0.00	A2 R6 P65	38.95998264330	-121.28622555300
20666	2112224.235940	6764628.59960	0.00	A2 R6 P66	38.95998251200	-121.28621383100
20701	2112215.645990	6764412.03765	0.00	A2 R7 P1	38.95996359430	-121.28697566600
20702	2112215.624240	6764415.37095	0.00	A2 R7 P2	38.95996346280	-121.28696394500
20703	2112215.602810	6764418.70420	0.00	A2 R7 P3	38.95996333220	-121.28695222300
20704	2112215.580990	6764422.03751	0.00	A2 R7 P4	38.95996320040	-121.28694050100
20705	2112215.559240	6764425.37084	0.00	A2 R7 P5	38.95996306890	-121.28692877900
20706	2112215.537730	6764428.70400	0.00	A2 R7 P6	38.95996293800	-121.28691705800
20707	2112215.516020	6764432.03713	0.00	A2 R7 P7	38.95996280660	-121.28690533600
20708	2112215.494190	6764435.37052	0.00	A2 R7 P8	38.95996267480	-121.28689361400
20709	2112215.472490	6764438.70389	0.00	A2 R7 P9	38.95996254340	-121.28688189200
20710	2112215.450820	6764442.03704	0.00	A2 R7 P10	38.95996241210	-121.28687017100
20711	2112215.429240	6764445.37010	0.00	A2 R7 P11	38.95996228100	-121.28685845000
20712	2112215.407510	6764448.70340	0.00	A2 R7 P12	38.95996214960	-121.28684672800
20713	2112215.385760	6764452.03682	0.00	A2 R7 P13	38.95996201800	-121.28683500600
